_id,link,last_seen,ispublished,views,deadline,company_name,content,source,branches_count,display_name,country,industry,revenue_range,employees_range,year_founded,description,longitude,latitude,company_status,revenue,employees_count,technologies_used
,,,,,,,,,1,Fibertec IHS,United States,Environmental Services,10M - 50M,50 - 200,1986,"Fibertec provides quality professional environmental services to the environmental consulting industry. Fibertec's laboratory operates within strict quality guidelines to ensure accuracy of all data. Our Geoprobe department employees nine full time experienced geoprobe operators. Fibertec Industrial Hygiene Services, Inc. has over fifty years of experience with Asbestos testing and related issues. Fibertec IHS asbestos testing lab has maintained a NVLAP accreditation for the last decade (NVLAP Lab Code: 101510-0). Fibertec IHS also specializes in Indoor Air Quality, mold testing, Industrial Hygiene, Training Services, and Lead testing. Fibertec is committed to providing our customers with the highest level of service in the industry.",,,active,,,[]
,,,,,,http://hemwellamerica.com,,,2,"HEMWELL AMERICA, LLC",United States,Hospital & Health Care,1M - 10M,10 - 50,2018,"HemWell America is an innovative national health and wellness brand that is dedicated to providing an accessible and sustainable solution to hemorrhoidal disease that revitalizes people's lives.

Over 50% of all Americans will suffer from some form of hemorrhoids at some time in their life. 

This non-surgical, virtual pain-free hemorrhoid treatment requires: No preparation. No hospital stay. No anesthesia. Resume activities same day.",-82.447685,27.94749,active,,,"['CloudFlare', 'Google Tag Manager', 'MaxCDN', 'WordPress']"
,,,,,,http://macys.com,,,0,Macy’s Thanksgiving Day Parade,United States,,,,,"Shop online at the world's largest department store; an extraordinary assortment from all the best brands in fashion for him and her, everything for home, cosmetics & fragrances and jewelry.",-73.9809780718703,40.7642429872027,active,,,"['Akamai', 'CloudFlare']"
,,,,,,http://richardlaughlin.com,,,1,"MIDWEST TESTING, INC.",United States,Construction,1M - 10M,10 - 50,1985,"Geotechnical, environmental and materials engineering consultants providing field exploration, laboratory testing, engineering analysis and construction observation services. Midwest Testing is your project partner from development to construction to ongoing facilities management.",-90.34793,38.685593,active,,,"['CloudFlare', 'Google Analytics', 'Google Tag Manager', 'WordPress']"
,,,,,,http://just-computing.co.uk,,,0,JUST COMPUTING LIMITED,United Kingdom,Computer Software,1M - 10M,10 - 50,1997,IT infrastructure services that support business growth,,,active,,,"['CloudFlare', 'Google Tag Manager', 'LiveChatInc', 'Marketo', 'WordPress']"
,,,,,,http://eptisa.com,,,0,Eptisa Servicios de Ingeniería S.L.,Spain,Construction,200M - 1B,"1,000 - 5,000",1956,"En Eptisa somos expertos en ingeniería, consultoría, TIC, desarrollo institucional, económico y social, con presencia en varios países.",,,active,,,"['Google Tag Manager', 'WordPress']"
,,,,,,http://cityclinic.bg,,,0,City Clinic,Bulgaria,Hospital & Health Care,,,2010,,,,active,,,['Google Analytics']
,,,,,,http://motovotano.com,,,1,"MOTOVOTANO, LLC",United States,Food & Beverages,0 - 1M,1 - 10,2012,,-122.531364,48.458965,active,,,['Google Analytics']
,,,,,,http://appaswamy.com,,,0,Appaswamy Real Estates Limited,India,Real Estate,10M - 50M,50 - 200,1958,"The Appaswamy Group is a top-ranking organization in property development, hospitality and non-conventional/renewable energy generation. The Group stands on the edifice of core values, business ethics, strong brand equity and customer satisfaction.

The flagship arm of the Group is the Appaswamy Real Estates Limited (AREL). Since its inception in the late 50s, AREL has carved a unique niche for itself and is considered a pioneer by many in the business. Founded by the patriarch, Mr. S Appaswamy, AREL has grown in stature to become a leading player in property development and has earned the reputation of being a house-hold name in Tamil Nadu. 

AREL has the distinction of being one of the pioneers in introducing the 'apartment culture' in Chennai and continues to enjoy the love and warmth of its customers. It has more than 10,000 strong and loyal customer-base and has executed more than 10 million sq ft of residential, commercial and IT space. 

The Group’s foray into the hospitality sector was in tune with the global urge to spotting a significant space to be occupied in the hospitality business - The Residency Group of Hotels. The Residency Group enjoys a reputation for excelling in all parameters of the industry, a high level of occupancy, quality service and total customer satisfaction. The group is currently pursuing strategic tie-ups and also handles professional management for hotels in other parts of the country.",,,active,,,"['CloudFlare', 'Google Tag Manager']"
,,,,,,http://raepak.com,,,0,RAEPAK LIMITED,United Kingdom,Wholesale,,,1994,"UK based Recyclable Plastic Packaging Supplier of HDPE, PET, BIO plastic bottles, dispensing pumps, jars, tubes, cosmetics, caps & closures.",,,active,,,"['CloudFlare', 'Google Tag Manager', 'MailChimp', 'WooCommerce', 'WordPress']"
,,,,,,http://isllc.com,,,1,"Innovative Systems, LLC",United States,Computer Software,10M - 50M,200 - 500,1994,"Innovative Systems is an elite group of professionals who provide expertise in the areas of telecommunications, electrical engineering, embedded systems design, software engineering and marketing. Founded in 1998 with a team of 10 and today we employ nearly 200. Our salary and benefits package is one of the best in the market, along with our facility.

Innovative Systems is the leading provider of integrated solutions in the Independent Telecommunications industry with over 1200 systems deployed in the United States and Canada.

The APMAX IMS Application Server is the only platform in the industry featuring both enhanced voice and IPTV solutions from one carrier grade platform. APMAX is a next generation IMS Application Server that provides the IOC market with improved wire-line and wireless features along with an optional integrated IPTV Video Solutions. The APMAX is poised to revolutionize the tier 2 & 3 telecom industry. 

Multiple IPTV video services including Middleware, Video Monitor, Video Streaming, InnoStream VOD and Streaming TV. These services can be deployed together or independently. Innovative Systems offers an industry first Middleware solution that consists of IPTV set-top-box middleware and an integrated customer/set-top-box management system that includes multi-stream DVR with subscriber web control and a suite of interactive television and integrated telephony applications. 

Innovative Systems also offers eLation, a fully integrated OSS solution that includes billing, financials and automated staking and mapping. Designed using advanced technologies such as XML and .NET, eLation is the first telecom system designed for the ILEC market using Microsoft’s new .NET framework and is a fully integrated telecom system, allowing companies to combine all major business functions into a single easy-to-use system.

The Innovative Systems Print Division specializes in full color printing of variable data statements and invoices in many industries.",-117.73512,33.622986,active,,207,"['Clicky', 'Google Analytics', 'Google Tag Manager', 'WordPress']"
,,,,,,http://uli.ca,,,2,Universal Learning Institute,Canada,Higher Education,1M - 10M,10 - 50,1996,"Universal Learning Institute has been servicing students since 1996.   ULI has been accredited by the Private Career Training Agency of British Columbia (PCTIA) since 1999.  ULI is also Education Quality Assurance (EQA) Certified (since 2010) by the Ministry of Advanced Education and Technology in BC.    ULI offers a full series of career programs that range from Continuing Education to Diploma Level in subject areas such as Accounting, Business, Hospitality, ESL, Nursing and Management Upgrade, IT and much more!  Our courses and programs are available from 1 day to 12 months training durations.

ULIs programs are aligned to satisfy current job market requirements giving our students the relevant skills to obtain employment.    Some of our education partners are:  American Hotel and Lodging Association, Forum for International Trade Training, Canadian International Freight Forwarders Association, Canadian Payroll Association and others.",-123.133619,49.172244,active,,20,['Drupal']
,,,,,,http://unibet.com,,,0,Unibet (International) Ltd.,Malta,,,,2000,"Casino Hold'em Poker® (aka GRAND HOLD'EM® | Caribbean Hold'em™)  is THE FIRST Texas-Hold'em Poker play against the Casino ©2000. ​It is similar to Texas Hold'em poker, the most popular poker...",,,active,,,['Optimizely']
,,,,,,http://kiddetechnologies.com,,,0,"Kidde Technologies, Inc.",United States,Aviation & Aerospace,10M - 50M,50 - 200,1989,"Kidde has been delivering advanced fire-safety technology for more than 100 years and is a leading manufacturer of automatic fire detection/suppression and gas leak detection for the transit industry. 

Kidde Technologies Inc. is a part of Collins Aerospace, a Raytheon Technologies company.",-77.96599,35.76622,active,,,"['Google Analytics', 'Google Tag Manager']"
,,,,,,http://wikia.com,,,5,"Wikia, Inc.",United States,Computer Software,50M - 100M,200 - 500,2004,"Fandom is a global entertainment media brand powered by fan passion. The fan-trusted source in entertainment, Fandom provides a home to explore, contribute to, and celebrate the world of pop culture. Whether looking for in-depth information on favorite fandoms or what’s buzzing in entertainment, Fandom has your pop culture curiosities covered through fan-expert knowledge and carefully curated and fun, original multi-platform content. 
 
Fandom has a global audience of 300 million monthly uniques and encompasses over 250,000 fan communities. We currently feature more than 55 million pages of content, inclusive of video.
 
Download the new Fandom app for iOS and Android for a personalized entertainment experience and follow @getfandom  and @life_at_fandom on all social media platforms. For more information, visit www.fandom.com.",-122.39582,37.781296,active,,323,"['CloudFlare', 'Google Analytics', 'Google Tag Manager', 'Optimizely', 'quantcast', 'WordPress', 'Zendesk']"
,,,,,,http://macsystems.co,,,1,"Mac Systems, Inc.",United States,Computer Hardware,10M - 50M,50 - 200,1989,"Mac Systems, Inc. | 449 followers on LinkedIn. Our business is keeping your business safe.  | FIRE DETECTION & SUPPRESSION // SECURITY // COMMUNICATIONS
Mac Systems is committed to furnishing quality products and services at a fair price and timely manner. We have been protecting Oklahoma since 1989 and we do it all! Not only do we cover all of your system design and installation needs, we can handle all of your system monitoring, testing, inspections, and maintenance services as well.",-95.97958,36.15769,active,,125,"['Google Tag Manager', 'WordPress']"
,,,,,,,,,0,"Crown Technology, Inc. - A specialty chemical manufacturer.",United States,Chemicals,1M - 10M,10 - 50,1946,,-86.03638,39.927067,active,,,[]
,,,,,,http://gm.com,,,19,GENERAL MOTORS COMPANY,United States,Automotive,> 1B,"> 10,000",2009,"General Motors Co designs, builds and sells trucks, crossovers, cars and automobile parts worldwide. The Company also provides automotive financing services through General Motors Financial Company, Inc. (GM Financial). GM North America (GMNA) and GM International (GMI) are its automotive segments. GMNA and GMI are meeting the demands of customers with vehicles developed, manufactured and/or marketed under the Buick, Cadillac, Chevrolet and GMC and Holden brands. Its brands offer luxury cars, crossovers, sport utility vehicles (SUVs) and sedans. The Company's Car-and Ride-Sharing Maven is a shared vehicle marketplace. Through its subsidiary, OnStar, LLC (OnStar), it provides connected safety, security and mobility solutions for retail and fleet customers. GM Cruise is its global segment engaged in the development and commercialization of autonomous vehicle technology.",-83.04031,42.329895,active,137240000000,164000,"['AddThis', 'Akamai', 'Amazon Cloudfront', 'CloudFlare', 'Drupal', 'F5 BIG-IP', 'Foresee', 'Google Analytics', 'Google DoubleClick', 'Google Tag Manager', 'iPerceptions', 'LivePerson', 'MaxCDN', 'NewRelic', 'Omniture']"
,,,,,,http://globalfield.net,,,0,CFM/VR-TESCO LLC,United States,Construction,10M - 50M,50 - 200,1974,"Continental Field Machining CFM/VR-TESCO, LLC & Global Field Services International Inc has providesd a complete range of field machining and welding services throughout the world for 30 years",-88.32079,42.072815,active,,,"['Amazon Cloudfront', 'CloudFlare', 'Google Tag Manager']"
,,,,,,http://marketingconcepts.com,,,0,"MARKETING CONCEPTS OF MINNESOTA, INC",United States,Computer Software,10M - 50M,50 - 200,,"Ability CCS is a Unified eCommerce Suite for industry-leading Order, Product, and Customer Management Software - Start Today with a FREE TRIAL",,,active,,116,"['Google Tag Manager', 'WooCommerce', 'WordPress']"
,,,,,,http://rei.com,,,13,"Recreational Equipment, Inc.",United States,Retail,> 1B,"> 10,000",1938,"From backpacking to cycling to staying in shape and more, outfit your outdoor activities with the latest gear, clothing, and footwear at REI.",-122.25063,47.39761,active,,21113,"['Akamai', 'Omniture']"
,,,,,,http://palpan.com,,,0,"Palpan Castilla, S.A.",Spain,Food Production,10M - 50M,50 - 200,1998,"Masas congeladas precocidas, Palpan Castilla, bollería industrial, dondós y pan precocido blanco y rústico, distribución alimentación",,,active,,,[]
,,,,,,http://gentac.com.au,,,0,Gentac Australia Pty Ltd,Australia,,,,,"IT Solutions & Services • Data Center Design & Auditing (Power, Cooling, Racking, Cabling) • Servers (Blade /Rack/Tower) and HPC • Storage (SAN, NAS, DAS) • Networking (Campus, Data Center - FC/iSCSI/FCoE) • RFID – Hardware & Services • Virtualization & Cloud - VMWARE, Microsoft , Citrix • MS Servers, Exchange, SQL • DR & Backup • Data Security o Endpoint Security - Symantec, Sophos, Trend Micro. o NAC, Firewalls, VPN’s - Cisco, Juniper, Palo Alto, Fortinet, SonicWall • Infrastructure and Application Monitoring • Video Conferencing • IP-PBX (VoIP) • Website Design and Development • Telecomm - Mobile, Internet, Telephony - Telstra, Pacnet • Security Surveillance • Presentation Solutions • Digital Signage • Mobility Solutions – Notebooks, Netbooks, Handheld Devices, Tablets Audio Visual Integration",151.2445928,-33.7513757,active,,,[]
,,,,,,http://sauer-inc.com,,,2,Sauer Incorporated,United States,Construction,,,1876,"After opening an office in North Florida in 1970 to pursue industrial mechanical work, Sauer evolved into an industry-leading general and mechanical contractor.

Today, Sauer Mechanical is a subsidiary of Sauer Holdings, Inc., based in Pittsburgh under which there are five additional subsidiary companies, providing clients access to a full-range of mechanical and plumbing services and structural steel fabrication and installation: Sauer Group, Ruthrauff-Sauer, Ruthrauff Service, Sauer Construction, and Sauer Structural.

Sauer Mechanical has offices in: Cape Canaveral/Merritt Island, Jacksonville, and Orlando. 

Cape Canaveral/Merritt Island: Specializing in the Defense and Space industries with ongoing work at Cape Canaveral Space Force Station.

Jacksonville & Orlando: Specializing in multiple commercial markets for plumbing and mechanical work.",-79.9591,40.480797,active,,,"['CloudFlare', 'Drupal', 'OpenCart', 'WooCommerce', 'WordPress']"
,,,,,,http://spraysokinc.com,,,0,"SPRAY SOK, INC.",United States,Wholesale,1M - 10M,10 - 50,1980,"Bon Tool Company, a manufacturer of hand tools used by professionals in the construction trades,  has acquired the operating assets of Spray-Sok™ Inc.  www.bontool.com",-118.13273,33.838173,active,,,"['Google Analytics', 'MaxCDN']"
,,,,,,,,,0,City Same Day Couriers,United Kingdom,Transportation/Trucking/Railroad,1M - 10M,10 - 50,2008,,,,active,,,[]
,,,,,,http://endotec.com,,,0,"Endotec, Inc.",United States,Medical Devices,,,1988,I found a great domain name for sale on Dan.com. Check it out!,-74.25881,40.745216,active,,,['Amazon Cloudfront']
,,,,,,http://blackstone.edu,,,1,Blackstone Career Institute,United States,E-Learning,0 - 1M,1 - 10,1890,"Blackstone Career Institute’s mission is to provide high-quality, effective, technology-driven education programs and services preparing individuals for entry-level careers in today’s high demand fields. 

A pioneer in distance education, BCI is an accredited career training school offering affordable online courses to help adults advance in job fields such as: Paralegal, Medical Billing & Coding, Medical Office Assistant, Pet and Child care, and more.

Meeting the needs of adult learners for more than a century, we stand as one of the oldest correspondence schools in the nation. We started as a group of educators within the Chicago-based Blackstone Institute who introduced a commentary on the modern rules of law and their origin, nature, and growth. In the late 1980’s the education component changed from a School of Law to a legal assistant/paralegal program of study and the institute moved from Chicago to Dallas. In September 2001, Direct Learning Systems Inc. purchased the legal assistant/paralegal school and moved it to Pennsylvania.

Committed to high quality and affordable education, Blackstone now offers several career programs, each presenting professional-level knowledge, industry insight, and skills for opening the door to more opportunities. Blackstone operates with integrity, enthusiasm, and a strong commitment to our students’ success.",,,active,,,"['CloudFlare', 'Google Analytics', 'Google Tag Manager', 'Gravatar', 'MaxCDN', 'WordPress', 'Zendesk']"
,,,,,,http://vtconstruction.org,,,1,"V.T. CONSTRUCTION, INC",United States,Construction,10M - 50M,200 - 500,,SERVICES YOU CAN TRUST,-115.07434,36.24648,active,,254,"['WooCommerce', 'WordPress']"
,,,,,,http://gruppo24ore.ilsole24ore.com,,,0,Il Sole 24 Ore SpA,Italy,Publishing,200M - 1B,"500 - 1,000",1865,"Il Sole 24 Ore SpA is an Italy-based company engaged in the financial information sector. It is active in eight sectors: Publishing, which includes publishing of newspaper, magazines and books, among others; System, which is involved in the advertising concessionaire activity; Tax & Legal, which provides products with technical and regulatory content, such as professional magazines, books and electronic publications; Software Solutions, which develops software products, systems for public administration and management tools; Training & Events, which provides trainings for young graduates, managers and professionals, as well as organizes conferences and events; Radio 24, manages the broadcaster Radio 24; Digital, which operates a Website, an online payment platform and an e-commerce channel, and Culture, which includes realization of exhibitions and intermediation of photographic reproduction rights, among others. In May 2014, it sold a100% in24 ORE Software SpA to TeamSystem SpA.",,,active,217345886,908,"['AddThis', 'Google Analytics', 'MarkMonitor', 'outbrain', 'Varnish', 'WordPress']"
,,,,,,http://bsigroup.com,,,0,The British Standards Institution,United Kingdom,Management Consulting,,,1901,"Achieve certification that covers all elements of an electrical component’s design, manufacture, assembly and distribution with BSI. IECQ and BS 9000 schemes.",,,active,,,"['Amazon Cloudfront', 'Google Analytics', 'Google DoubleClick', 'Google Tag Manager', 'Pardot', 'Piwik']"
,,,,,,http://seanic.co.uk,,,0,Seanic Ocean Systems Ltd,United Kingdom,Oil & Energy,10M - 50M,50 - 200,2004,"Seanic Ocean Systems Ltd specialises in the supply of marine and subsea support equipment to the diving, ROV and decommissioning sectors within the offshore oil & gas and renewables industries.

Our core products include ROV tooling packages, diver tools, cutting and decommissioning equipment, deck cranes, winches, power packs, tensioners, spoolers, survey and deployment equipment and associated ancillaries. 

At Seanic, our in-house design, engineering and manufacturing capability sets us apart in our market. We have an unrivalled track record in the provision of turnkey packages for clients around the world. That's because we apply a robust, tried-and-tested process that's founded upon the principles of safety, quality, reliability and attention to detail. From the initial client inquiry and brief, through technical discussions, conceptual design, manufacturing, trials, mobilisation and support, it's a blueprint that delivers cost-effective solutions.

Our experienced design team and technicians can quickly assemble the correct tooling package for any project from over 300 specialist products - including the UK's largest selection of Stanley Underwater Tools. We offer a wide range of ROV tooling designed in-house, including our own line of bespoke intervention torque tools, tooling manifolds, wire and umbilical cutters.

Seanic Ocean Systems can provide customers worldwide with a fully integrated service from our UK or US locations and international distribution centres, designed to support the needs of the major oil operators and service companies in complex subsea operations.",,,active,,,"['Google Analytics', 'Google Tag Manager']"
,,,,,,http://bengo4.com,,,0,Bengo4.com Inc,Japan,Retail,10M - 50M,50 - 200,2005,"Bengo4.com, Inc. is a Japan-based company mainly engaged in the Internet media business through legal consulting portal site www.bengo4.com and tax consulting portal site www.zeiri4.com. The Company is engaged in the provision of lawyer marketing support services, paid member services, tax accountant marketing support services, as well as advertisements and other services. The site www.bengo4.com is engaged in the provision of lawyer profile and lawyer search services, legal consulting services, as well as news distribution services for lawyers. The site www.zeiri4.com is engaged in the provision of tax accountant introduction services, tax accountant profile and tax accountant search services, tax consulting services, as well as topics distribution services for tax accountant.",,,active,36034088,190,"['CloudFlare', 'Google DoubleClick', 'Google Tag Manager']"
,,,,,,http://kopran.com,,,0,Kopran Ltd,India,Pharmaceuticals,10M - 50M,200 - 500,1958,"Kopran Limited is engaged in pharmaceutical business. The Company's business units include Finished Dosage Forms, Active Pharmaceutical Ingredients, Research and Development, and Consumer Healthcare. It offers its products in therapeutic categories, such as anthelmintic, anti-allergic, antibiotic, cardiovascular, diabetic, gastroenterology, pain and antipyretic, and pain management, among others. The Company's bulk drugs include Atenolol, Amlodipine Besylate, Metoprolol Succinate, Metoprolol Tartrate, Ceftriaxone Sodium Sterile, Doripenem, Tebipenem, Roxithromycin, Rivaroxaban, Zolmitriptan, Azithromycin, Pregabalin, Lymecycline and Nitroxoline. In addition, it offers oral care, lifestyle, beauty and personalized hygiene products. Its manufacturing facility is located at Khopoli, Raigad District, Maharashtra. The Company's subsidiaries include Kopran Research Laboratories Limited, Kopran (H.K) Limited and Kopran Lifesciences Limited.",,,active,48732568,359,['Google Tag Manager']
,,,,,,http://statefarm.com,,,300,State Farm Insurance,United States,Insurance,> 1B,"> 10,000",1922,"State Farm Insurance is a large group of insurance companies throughout the United States with corporate headquarters in Bloomington, Illinois.",-88.955505,40.47621,active,,56788,"['Amazon AWS S3', 'Amazon Cloudfront', 'CloudFlare', 'Distil Networks', 'Drupal', 'F5 BIG-IP', 'Google Analytics', 'Google DoubleClick', 'Google Tag Manager', 'Gravatar', 'Lexity', 'LiveChatInc', 'MaxCDN', 'Optimizely', 'PayPal', 'Shopify', 'Varnish', 'Wistia', 'WooCommerce', 'WordPress']"
,,,,,,http://phacecontracts.co.uk,,,0,PHACE CONTRACTS LTD,United Kingdom,Construction,,,2005,Plant Hire And Civil Engineering Contractors,,,active,,,[]
,,,,,,http://ezzi.net,,,1,Ezzi Net,United States,Computer Software,,,1993,"Reliable. Affordable. Scalable.

Since the early 90s, EZZI.net has been a leader in providing dedicated servers. Now, more than 25 years later, we're still leading the charge.",-74.005775,40.655857,active,,,"['CloudFlare', 'Google Analytics']"
,,,,,,http://bigfurniturewebsite.com,,,2,BARTA TRADING CORP.,United States,Automotive,,,1977,"BigFurnitureWebsite furniture for your living room, bedroom, dining room, home office, entertainment, accent tables, lamps, rugs, mattresses and more.",,,active,,,['Google Tag Manager']
,,,,,,http://nyu.edu,,,22,New York University,United States,Higher Education,> 1B,"> 10,000",1831,"The NYUAA is committed to connecting members of the NYU alumni community to the University and to each other through a wide range of communications, programming, services, and volunteer opportunities.",-73.99782,40.73016,active,7717095477,44532,"['Amazon AWS S3', 'CloudFlare', 'Google Analytics', 'Google DoubleClick', 'Google Tag Manager', 'MaxCDN', 'NewRelic', 'Varnish', 'WordPress']"
,,,,,,http://oralfacialcosmeticsurgery.com,,,0,South Florida Oral & Facial Surgery,United States,Medical Practice,1M - 10M,10 - 50,,"Oral Surgeons Dr. Todd Sawisch & Associates offer Oral Surgery including Dental Implants, Bone Grafting - Ft Lauderdale 954-772-2000, Tamarac 954-721-7990",-80.137085,26.188778,active,,,"['CloudFlare', 'Google Tag Manager', 'WordPress']"
,,,,,,http://bmwusa.com,,,6,"BMW Financial Services NA, LLC",United States,Financial Services,200M - 1B,"1,000 - 5,000",1984,The official BMW of North America Web site. Learn about all BMW Series and models and find out where to find the closest BMW center.,,,active,,2798,"['Akamai', 'Google Analytics', 'Google DoubleClick', 'Google Tag Manager']"
,,,,,,http://usdermatologypartners.com,,,4,U.S. DERMATOLOGY PARTNERS,United States,Hospital & Health Care,200M - 1B,"1,000 - 5,000",2012,"U.S. Dermatology Partners is one of the largest and most sought-after dermatology practices in the country, caring for more than 1.5 million patients each year. With nearly 90 locations across eight states that span large metroplexes and rural, underserved communities, they provide the benefits of private, personalized levels of care paired with a network of coordinated, specialized dermatology physicians.  U.S. Dermatology Partners is fervently focused on providing the highest level of compassionate and comprehensive patient-first care, making it seamless for all people to connect with dermatologists and national leaders in areas such as clinical research, psoriasis and Mohs surgery, and gain access to state-of-the-art dermatological treatments, surgical and cosmetic dermatology.",-96.81845,32.9215,active,,,"['Google Analytics', 'Google Tag Manager', 'WordPress']"
,,,,,,http://starrett.com,,,1,L S Starrett Co,United States,Wholesale,200M - 1B,"1,000 - 5,000",1929,"The L.S. Starrett Company is engaged in the business of manufacturing over 5, 000 variations of precision tools, gages, measuring instruments and saw blades for industrial, professional and consumer markets across the world. The Company's product line includes precision measuring tools (micrometers, calipers and rules, among others.), levels, electronic gages, dial indicators, gage blocks and granite surface plates and custom-engineered products. The Company offers metrology equipment, including optical measuring projectors, vision systems and multi-sensor measuring systems. The precision group also includes M1 lubricant, precision ground flat stock and drill rod. The Company offers a range of metrology products, such as Precision Measuring Tools, Force and Material Measurement, Laser Measurement Systems, Webber Gage Blocks, Custom Gaging Solutions, Metrology Equipment, Roundness Measurement, Tru-Stone Precision Granite and Precision Ground Stock.",-72.22681,42.595497,active,228570000,1800,"['Act-On', 'CloudFlare', 'Google Analytics', 'Google Tag Manager', 'MaxCDN']"
,,,,,,http://samsung.com,,,0,Samsung Electronics,"Korea, Republic of",Consumer Electronics,> 1B,"> 10,000",1969,"Samsung Electronics is a global leader in technology, opening new possibilities for people everywhere. Through relentless innovation and discovery, we are transforming the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, medical devices, semiconductors and LED solutions. Samsung is also leading in the Internet of Things space through, among others, our Smart Home and Digital Health initiatives. 

Since being established in 1969, Samsung Electronics has grown into one of the world’s leading technology companies, and become recognized as one of the top 10 global brands. Our network now extends across the world, and Samsung takes great pride in the creativity and diversity of its talented people, who drive our growth.  To discover more, please visit our website at www.samsung.com and our official newsroom at news.samsung.com",,,active,,309630,"['Akamai', 'Amazon AWS S3', 'Amazon Cloudfront', 'CloudFlare', 'Demandbase', 'Eloqua', 'flashtalking', 'Google Analytics', 'Google DoubleClick', 'Google Tag Manager', 'LivePerson', 'Mixpanel', 'NewRelic', 'Omniture', 'Pardot', 'spiceworks', 'Stripe']"
,,,,,,http://asbestos.com,,,1,The Mesothelioma Center at Asbestos.com,United States,"Health, Wellness and Fitness",1M - 10M,10 - 50,2006,"The Mesothelioma Center at Asbestos.com is the nation's most trusted mesothelioma resource. As an advocacy organization, we are here to help those impacted by mesothelioma, a rare, asbestos-caused cancer. Whether you are a patient, caregiver, family member or friend, we're here to help you.

Asbestos.com is loaded with information about treatment options, mesothelioma specialists, clinical trials, support resources and so much more. We share this knowledge through reading materials and our team of Patient Advocates who are always available to answer your questions, offer support and access to top mesothelioma specialists and treatment centers.

Our team is dedicated to raising awareness of mesothelioma and other asbestos-related diseases. We do this by partnering with other organizations looking to raise awareness about this debilitating cancer.",,,active,,25,"['Amazon Cloudfront', 'Google Analytics', 'Google Tag Manager', 'LiveChatInc', 'Mixpanel', 'Wistia', 'WordPress']"
,,,,,,http://aman.com,,,0,Amanresorts International Pte Ltd,Singapore,,,,1988,"Explore the world of Aman. 33 luxury resorts, hotels & private residences in 20 countries. Book accommodation, experiences & journeys of discovery with Aman",,,active,,,"['BigCommerce', 'CloudFlare', 'Drupal', 'Google Tag Manager', 'NewRelic']"
,,,,,,http://shelterrockrm.com,,,0,"SHELTER ROCK RISK MANAGEMENT, LLC",United States,Program Development,0 - 1M,1 - 10,2016,,-72.931694,40.841125,active,,,[]
,,,,,,http://ismiledentalnj.com,,,0,ISMILE DENTAL ASSOCIATES,United States,Hospital & Health Care,0 - 1M,1 - 10,,Family and Cosmetic Dentistry,-73.995865,40.92859,active,,,['NewRelic']
,,,,,,http://holidaylettings.co.uk,,,0,Holiday Lettings Limited,United Kingdom,Hospitality,10M - 50M,50 - 200,1999,"700,000 holiday rentals. Find villa holidays, apartments, cottages and other holiday homes in 150+ countries. Book your accommodation direct to save up to 40%",,,active,,,"['Amazon AWS S3', 'Google Analytics', 'Google DoubleClick', 'Google Tag Manager', 'Mixpanel', 'NewRelic', 'Qualaroo']"
,,,,,,http://firstplaceinc.com,,,0,"FIRST PLACE, INC.",United States,Retail,1M - 10M,10 - 50,1974,"Recognition Awards, Corporate Gifts, and Promotional Products since 1974.  First Place, Inc. is located in Santa Clara, CA. Contact us toll free at 855-411-AWARDS(2927).",-121.95943,37.37523,active,,11,['Incapsula']
,,,,,,http://cellotape.com,,,1,Cellotape Incorporated,United States,Printing,10M - 50M,50 - 200,1949,"Cellotape’s dedication to being a valued business resource has resulted in strong customer alliances with many of the most respected leaders in the Medical, Networking/Telecom, Storage, Semiconductor Equipment, Electronics, Peripherals, and Automotive Parts industries.",-121.942726,37.47433,active,,165,"['Google Analytics', 'WooCommerce', 'WordPress']"
,,,,,,http://nbcnews.com,,,4,NBC News Digital LLC,United States,Broadcast Media,> 1B,"> 10,000",1996,"Thank you for visiting NBC News, a leading source of global news and information for more than 75 years.

NBC News Digital is a collection of innovative and powerful news brands that deliver compelling, diverse and visually engaging stories on your platform of choice. We provide something for every news consumer with our comprehensive offerings that deliver the best in breaking news, segments from your favorite NBC News shows, live video coverage, original journalism, lifestyle features, commentary and local updates.",,,active,,,"['Akamai', 'CloudFlare', 'comScore', 'Google Analytics', 'NewRelic', 'Taboola', 'Zendesk']"
,,,,,,http://jcsbaltimore.org,,,2,JEWISH COMMUNITY SERVICES,United States,Nonprofit Organization Management,0 - 1M,,1938,Jewish Community Services is an organization providing services to meet the needs of individuals and families in Baltimore.,,,active,126392,,"['CloudFlare', 'Google DoubleClick', 'Google Tag Manager', 'WooCommerce', 'WordPress']"
