_id,branches_count,company_name,company_status,content,country,deadline,description,display_name,employees_count,employees_range,industry,ispublished,last_seen,latitude,link,longitude,revenue,revenue_range,source,technologies_used,views,year_founded
645e707c0258339a2523120f,2,DUKANE,active,"Dukane is a global provider of plastic welders for the welding of thermoplastic materials. A standard line of heat staking thermal presses, ultrasonic, vibration, hot plate, spin and laser welding systems are used to provide solutions that meet the unique requirements of each customer's application. The plastic welders line also includes film and fabric sewing and slitting machines and custom automated assembly systems.
Dukane provides knowledgeable application engineers, no charge consultations, regional technical centers and a network of international offices. Dukane offers a technical training program and unparalleled Service and Support.

Corporate headquarters are in St. Charles, IL.",United States,null,"Dukane is a global provider of plastic welders for the welding of thermoplastic materials. A standard line of heat staking thermal presses, ultrasonic, vibration, hot plate, spin and laser welding systems are used to provide solutions that meet the unique requirements of each customer's application. The plastic welders line also includes film and fabric sewing and slitting machines and custom automated assembly systems.
Dukane provides knowledgeable application engineers, no charge consultations, regional technical centers and a network of international offices. Dukane offers a technical training program and unparalleled Service and Support.

Corporate headquarters are in St. Charles, IL.",Dukane Corporation,280,200 - 500,Computer Hardware,100%,2023-05-14T08:49:35.107Z,41.913612,www.dukane.com,-88.27848,null,10M - 50M,black basta,"[""Google Analytics"",""Google Tag Manager"",""MailChimp"",""WordPress""]",2690,1922
645e707c0258339a25231210,4,KWS_2,active,"Kanawha Scales & Systems, Inc. is a world leader in the weighing and automation industries. We not only provide a wide variety of scales, we provide calibrations for a multitude of instruments and scales, superior service, heavy duty scale test equipment, automated truck and rail loadout systems, batching and filling systems, online analyzers, customized industrial solutions, and much more.   

Since our first automated loadout installation in 1979, KSS now boasts over 240 loadout installations in nine countries on five continents. We design and fabricate both train and truck batch weigh loading systems that can be used at mines, ports, transfer stations and in nearly any application that our customer desires. The systems we design can be operator attended or completely unattended.

Our development and production of top quality test equipment has made us a top supplier of test trucks and test units for other service companies and weights & measures agencies throughout the country.

To the global mining, mineral processing, power generation, cement, metals, and food industries, we offer a variety of online analyzers to accurately measure the quality and safety of bulk materials. Check out www.kssonlineanalyzers.com. 

We provide service 24/7, nationwide. Our customers – served both directly and through our nationwide network – are provided web-based reporting and service request capabilities, certified to ISO and NIST standards.

Among our industrial automation solutions, drum and tote filling and conveying systems have become a specialty. We offer attended or fully automated systems for shipping or receiving operations, as well as customized solutions.

Our service first philosophy, dedication to quality, and technical expertise has allowed KSS to continue to succeed and grow. Today, KSS is a family owned business dedicated to serving the weighing industry through top level customer service, technical expertise, and years of experience.",United States,null,"Kanawha Scales & Systems, Inc. is a world leader in the weighing and automation industries. We not only provide a wide variety of scales, we provide calibrations for a multitude of instruments and scales, superior service, heavy duty scale test equipment, automated truck and rail loadout systems, batching and filling systems, online analyzers, customized industrial solutions, and much more.   

Since our first automated loadout installation in 1979, KSS now boasts over 240 loadout installations in nine countries on five continents. We design and fabricate both train and truck batch weigh loading systems that can be used at mines, ports, transfer stations and in nearly any application that our customer desires. The systems we design can be operator attended or completely unattended.

Our development and production of top quality test equipment has made us a top supplier of test trucks and test units for other service companies and weights & measures agencies throughout the country.

To the global mining, mineral processing, power generation, cement, metals, and food industries, we offer a variety of online analyzers to accurately measure the quality and safety of bulk materials. Check out www.kssonlineanalyzers.com. 

We provide service 24/7, nationwide. Our customers – served both directly and through our nationwide network – are provided web-based reporting and service request capabilities, certified to ISO and NIST standards.

Among our industrial automation solutions, drum and tote filling and conveying systems have become a specialty. We offer attended or fully automated systems for shipping or receiving operations, as well as customized solutions.

Our service first philosophy, dedication to quality, and technical expertise has allowed KSS to continue to succeed and grow. Today, KSS is a family owned business dedicated to serving the weighing industry through top level customer service, technical expertise, and years of experience.","Kanawha Scales & Systems, Inc.",259,200 - 500,Computer Hardware,100%,2023-05-14T08:49:35.163Z,null,www.kanawhascales.com,null,null,10M - 50M,black basta,"[""Google Tag Manager"",""WordPress""]",2529,1954
645e707d0258339a25231211,7,SUPPLYCORE,active,"Provides management and technology services to U.S. and foreign agencies, including procurement, warehousing, logistics and facility support.",United States,null,"Provides management and technology services to U.S. and foreign agencies, including procurement, warehousing, logistics and facility support.",SupplyCore,316,200 - 500,Government Administration,100%,2023-05-14T08:49:35.203Z,42.273247,www.supplycore.com,-89.09302,null,50M - 100M,black basta,"[""Google Tag Manager"",""HubSpot"",""WooCommerce"",""WordPress""]",3772,1987
645e707e0258339a25231212,0,Tri Counties Bank,active,"TriCo Bancshares is a bank holding company. The Company's principal subsidiary is Tri Counties Bank, a California-chartered commercial bank (the Bank). The Bank offers banking services to retail customers and small to medium-sized businesses through 68 branch offices in Northern and Central California. As of December 31, 2016, the Bank was engaged in the general commercial banking business in 26 counties in Northern and Central California. The Bank operated from 58 traditional branches and 10 in-store branches, as of December 31, 2016. The Bank conducts a commercial banking business, including accepting demand, savings and time deposits and making commercial, real estate, and consumer loans. It also offers installment note collection, issues cashier's checks, sells travelers checks and provides safe deposit boxes and other customary banking services.",United States,null,"TriCo Bancshares is a bank holding company. The Company's principal subsidiary is Tri Counties Bank, a California-chartered commercial bank (the Bank). The Bank offers banking services to retail customers and small to medium-sized businesses through 68 branch offices in Northern and Central California. As of December 31, 2016, the Bank was engaged in the general commercial banking business in 26 counties in Northern and Central California. The Bank operated from 58 traditional branches and 10 in-store branches, as of December 31, 2016. The Bank conducts a commercial banking business, including accepting demand, savings and time deposits and making commercial, real estate, and consumer loans. It also offers installment note collection, issues cashier's checks, sells travelers checks and provides safe deposit boxes and other customary banking services.",Trico Bancshares,1180,"1,000 - 5,000",Banking,100%,2023-05-14T08:49:35.261Z,39.77282,www.tcbk.com,-121.875565,272440000,200M - 1B,black basta,"[""Google Analytics"",""Google Tag Manager"",""Salesforce force.com""]",4119,1981
645e707f0258339a25231213,0,fflawoffice,active,"Friedman & Feiger is a results-oriented law firm in Dallas, Texas, representing clients in all types of litigation matters and commercial transactions.

The Firm's areas practice include: Bankruptcy, Business Entities, Business Law, Commercial Litigation, Construction, Estate & Asset Planning, Entertainment Law, Family Law, Healthcare, Hotel & Hospitality Law, Intellectual Property, Labor & Employment, Mergers & Acquisitions, Personal Injury, Probate & Estate Admin, Products Liability, Real Estate, Securities, Social Media, Taxation and Transportation.",United States,null,"Friedman & Feiger is a results-oriented law firm in Dallas, Texas, representing clients in all types of litigation matters and commercial transactions.

The Firm's areas practice include: Bankruptcy, Business Entities, Business Law, Commercial Litigation, Construction, Estate & Asset Planning, Entertainment Law, Family Law, Healthcare, Hotel & Hospitality Law, Intellectual Property, Labor & Employment, Mergers & Acquisitions, Personal Injury, Probate & Estate Admin, Products Liability, Real Estate, Securities, Social Media, Taxation and Transportation.","Friedman & Feiger, LLP",51,50 - 200,Law Practice,100%,2023-05-14T08:49:35.319Z,32.939423,www.fflawoffice.com,-96.8185,null,1M - 10M,black basta,"[""Google Analytics"",""WordPress""]",2080,2002
645e707f0258339a25231214,0,Advance America,active,"Advance America is here to help you with easy online cash advances, fast cash loans and more. Apply online now or visit any of our 1,200+ locations.",null,null,"Advance America is here to help you with easy online cash advances, fast cash loans and more. Apply online now or visit any of our 1,200+ locations.",Advance America,null,null,Financial Services,100%,2023-05-14T08:49:35.359Z,null,www.advanceamerica.net,null,null,null,black basta,"[""Drupal"",""Google Tag Manager""]",3542,null
645e70800258339a25231215,5,County Materials Corporation,active,"Together, we're building a company that hardworking people are proud to work for, live near, and do business with since 1946.

Join our team! We are looking for talented and dedicated people with team management and leadership skills. We welcome veterans and service members.

County Materials Corporation is recognized as a leading manufacturer and trusted industry resource for concrete construction and landscape products. Our concrete products are trusted by construction professionals to help build the growing communities. We supply projects of all sizes for infrastructure, transportation, commercial, agricultural, municipal, and residential construction applications. Since 1946, our organization has grown to become a national leader in the construction industry. Our team includes nearly 2,000 dedicated and talented people who work in more than 40 locations throughout six states.",United States,null,"Together, we're building a company that hardworking people are proud to work for, live near, and do business with since 1946.

Join our team! We are looking for talented and dedicated people with team management and leadership skills. We welcome veterans and service members.

County Materials Corporation is recognized as a leading manufacturer and trusted industry resource for concrete construction and landscape products. Our concrete products are trusted by construction professionals to help build the growing communities. We supply projects of all sizes for infrastructure, transportation, commercial, agricultural, municipal, and residential construction applications. Since 1946, our organization has grown to become a national leader in the construction industry. Our team includes nearly 2,000 dedicated and talented people who work in more than 40 locations throughout six states.",County Materials Corporation,null,null,Wholesale,100%,2023-05-14T08:49:38.642Z,44.93391,www.countymaterials.com,-89.84004,245468000,200M - 1B,black basta,"[""Amazon Cloudfront"",""Google Analytics"",""Google Tag Manager"",""Sukuri/Cloudproxy""]",1982,1946
645e70810258339a25231216,18,Black & McDonald,active,"Black & McDonald Limited is recognized as Canada`s largest and most
successful multi-trade installation and service company. Widely respected for our can-do
approach and innovative solutions to unusual challenges, our
strict code of ethics, and in-depth management, and our total
commitment to quality On-Time, On Budget delivery.

OUR CUSTOMERS

Industrial, Commercial Institutional and all levels of
Government.

- Oil & Gas
- Pulp & Paper
- Primary & Fabricated Metals
- Telecommunications
- Electronics
- Property Management
- Utilities
- Manufacturing
- Institutional
- Defence

OUR SERVICES

ELECTRICAL
Power
Lighting
Controls
Automation
Instrumentation

MECHANICAL
Plumbing & Heating
Air Conditioning & Ventilation
Refrigeration
Specialty Process Piping
Millwrighting & Rigging

SPECIALTIES
Computer Environment Space & Systems
ICI Facility & Process Installation, Moves & Retrofits
Data & Voice Communications Networks
Turnkey Installation
Construction Management & Prime Contracting
Large Special Projects

WHAT DOES BLACK & McDONALD BRING TO THE TABLE?

- Financial Stability
- International Project Experience
- Remote Site & Offshore Capability
- High Performance - Single Source - Multi-Trade Contracting
- A Strict Code of Business
- A Service Commitment operating 24 hours a day / 7 days a week",Canada,null,"Black & McDonald Limited is recognized as Canada`s largest and most
successful multi-trade installation and service company. Widely respected for our can-do
approach and innovative solutions to unusual challenges, our
strict code of ethics, and in-depth management, and our total
commitment to quality On-Time, On Budget delivery.

OUR CUSTOMERS

Industrial, Commercial Institutional and all levels of
Government.

- Oil & Gas
- Pulp & Paper
- Primary & Fabricated Metals
- Telecommunications
- Electronics
- Property Management
- Utilities
- Manufacturing
- Institutional
- Defence

OUR SERVICES

ELECTRICAL
Power
Lighting
Controls
Automation
Instrumentation

MECHANICAL
Plumbing & Heating
Air Conditioning & Ventilation
Refrigeration
Specialty Process Piping
Millwrighting & Rigging

SPECIALTIES
Computer Environment Space & Systems
ICI Facility & Process Installation, Moves & Retrofits
Data & Voice Communications Networks
Turnkey Installation
Construction Management & Prime Contracting
Large Special Projects

WHAT DOES BLACK & McDONALD BRING TO THE TABLE?

- Financial Stability
- International Project Experience
- Remote Site & Offshore Capability
- High Performance - Single Source - Multi-Trade Contracting
- A Strict Code of Business
- A Service Commitment operating 24 hours a day / 7 days a week",Black & McDonald Limited,4000,"1,000 - 5,000",Construction,100%,2023-05-14T08:49:38.697Z,null,https://blackandmcdonald.com,null,100897500,100M - 200M,black basta,"[""Google Tag Manager"",""Pardot"",""WordPress""]",1117,1921
645e70820258339a25231217,0,Troutman Pepper,active,"Drawing on teamwork, technology, and innovation, we bring our combined experience to bear in diverse sectors and critical practices nationwide. As a top 50 U.S. law firm, we combine the resources of a large firm with the personal engagement of a trusted adviser. See troutman.com for more information. Attorney advertising. #troutmanpepper",United States,null,"Drawing on teamwork, technology, and innovation, we bring our combined experience to bear in diverse sectors and critical practices nationwide. As a top 50 U.S. law firm, we combine the resources of a large firm with the personal engagement of a trusted adviser. See troutman.com for more information. Attorney advertising. #troutmanpepper",Troutman Pepper,null,null,Law Practice,100%,2023-05-14T08:49:38.756Z,null,www.troutman.com,null,null,null,black basta,"[""Google Tag Manager""]",2630,1890
645e70830258339a25231218,0,MAKLERSOFTWARE,active,MAKLERSOFTWARE.COM bietet seit 2001 innovative IT-LÃ¶sungen fÃ¼r den Versicherungs- und Finanzmarkt und ist MarktfÃ¼hrer in diesem Bereich.,Germany,null,MAKLERSOFTWARE.COM bietet seit 2001 innovative IT-LÃ¶sungen fÃ¼r den Versicherungs- und Finanzmarkt und ist MarktfÃ¼hrer in diesem Bereich.,Maklersoftware.com GmbH,null,10 - 50,Computer Software,100%,2023-05-14T08:49:38.814Z,null,https://maklersoftware.com,null,null,1M - 10M,black basta,"[""Google Analytics"",""MaxCDN"",""WordPress""]",4896,2001
645e70830258339a25231219,0,Nor-Cal Beverage,active,"Nor-Cal Beverage Co, Inc. was founded in 1937 and is based in West Sacramento, California. Nor-Cal Beverage Co., Inc. is the largest independent co-packer of teas, ades, chilled juices, waters, and energy drinks west of the Mississippi. We also make, market, and distribute our own Go Girl® Energy Drinks.


Our veteran Equipment Solutions team serves customers that range from convenience stores to biotech labs. We help our customers select the right equipment; then we install and service it. We also make repairs, 24 hours a day, seven days a week.",United States,null,"Nor-Cal Beverage Co, Inc. was founded in 1937 and is based in West Sacramento, California. Nor-Cal Beverage Co., Inc. is the largest independent co-packer of teas, ades, chilled juices, waters, and energy drinks west of the Mississippi. We also make, market, and distribute our own Go Girl® Energy Drinks.


Our veteran Equipment Solutions team serves customers that range from convenience stores to biotech labs. We help our customers select the right equipment; then we install and service it. We also make repairs, 24 hours a day, seven days a week.","Nor-Cal Beverage Co., Inc.",953,"500 - 1,000",Food & Beverages,100%,2023-05-14T08:49:38.869Z,38.56316,https://www.ncbev.com,-121.538216,null,100M - 200M,black basta,"[""Amazon Cloudfront"",""CloudFlare"",""Drupal"",""Google Analytics"",""Google Tag Manager"",""Volusion""]",3300,1937
645e70840258339a2523121a,11,Hall Booth Smith,active,"Hall Booth Smith, P.C. | 3,405 followers on LinkedIn. Serving to Achieve Excellence | Hall Booth Smith, P.C. (HBS) is a full-service law firm with six regional offices strategically located throughout Georgia, as well as offices in Birmingham, Alabama; Little Rock, Arkansas; Jacksonville, Miami, Tallahassee, Tampa, St. Petersburg and West Palm Beach, Florida; Saddle Brook, New Jersey; New York, New York; Asheville and Charlotte, North Carolina; Oklahoma City, Oklahoma; Charleston, South Carolina; and Nashville and Memphis, Tennessee.",United States,null,"Hall Booth Smith, P.C. | 3,405 followers on LinkedIn. Serving to Achieve Excellence | Hall Booth Smith, P.C. (HBS) is a full-service law firm with six regional offices strategically located throughout Georgia, as well as offices in Birmingham, Alabama; Little Rock, Arkansas; Jacksonville, Miami, Tallahassee, Tampa, St. Petersburg and West Palm Beach, Florida; Saddle Brook, New Jersey; New York, New York; Asheville and Charlotte, North Carolina; Oklahoma City, Oklahoma; Charleston, South Carolina; and Nashville and Memphis, Tennessee.",HALL BOOTH SMITH PC,null,null,Legal Services,100%,2023-05-14T08:49:38.934Z,33.76177,https://hallboothsmith.com,-84.38754,51017000,50M - 100M,black basta,"[""Google Tag Manager"",""WordPress""]",3669,1982
645e70850258339a2523121b,0,Cooper Aerobics,active,"Cooper Aerobics—including a clinic, fitness center, hotel, spa and corporate wellness services—is internationally recognized as an authority in health and fitness.",United States,null,"Cooper Aerobics—including a clinic, fitness center, hotel, spa and corporate wellness services—is internationally recognized as an authority in health and fitness.",The Cooper Aerobics Center,null,null,Hospital & Health Care,100%,2023-05-14T08:49:38.989Z,32.915752,https://www.cooperaerobics.com,-96.80351,null,null,black basta,"[""Act-On"",""AddThis"",""Google Tag Manager""]",2913,1970
645e70860258339a2523121c,1,Rudman Winchell,active,"Rudman Winchell is a full service law firm serving the people, businesses and communities of Maine.",United States,null,"Rudman Winchell is a full service law firm serving the people, businesses and communities of Maine.",Rudman Winchell,null,1 - 10,Legal Services,103%,2023-05-14T08:49:39.053Z,44.8034165,www.rudmanwinchell.com,-68.7709531,null,0 - 1M,black basta,"[""Google Tag Manager"",""WordPress""]",2184,null
645e70870258339a2523121d,0,ACEA Energia,active,"ACEA SpA is an Italy-based company engaged in the utility sector. The Company focuses on the production, sale and distribution of energy as well as environmental and water services. It operates through five segments. The Water segment collects, purchases, transports and distributes drinking water, and manages the sewerage system and the purification of wastewaters. The Energy segment manages the transmission and distribution of energy. The Networks segment includes its own aqueducts and networks managing the entire water cycle. The Environment segment provides laboratory, research and related consultancy services on the environment and control functions within the water cycle. The Other Services segment refers to design and management of the public lighting system for roads, museums, monuments and archeological sites. It operates mainly in Rome and other municipalities in Lazio. As of December 31, 2013, the Company's major shareholder was Comune di Roma.",Italy,null,"ACEA SpA is an Italy-based company engaged in the utility sector. The Company focuses on the production, sale and distribution of energy as well as environmental and water services. It operates through five segments. The Water segment collects, purchases, transports and distributes drinking water, and manages the sewerage system and the purification of wastewaters. The Energy segment manages the transmission and distribution of energy. The Networks segment includes its own aqueducts and networks managing the entire water cycle. The Environment segment provides laboratory, research and related consultancy services on the environment and control functions within the water cycle. The Other Services segment refers to design and management of the public lighting system for roads, museums, monuments and archeological sites. It operates mainly in Rome and other municipalities in Lazio. As of December 31, 2013, the Company's major shareholder was Comune di Roma.",Acea SpA,6610,"5,000 - 10,000",Utilities,100%,2023-05-14T08:49:39.108Z,null,www.acea.it,null,3390902100,> 1B,black basta,"[""Google Tag Manager""]",3725,1909
645e70880258339a2523121e,0,Avila Real Estate,active,null,United States,null,null,"AVILA REAL ESTATE, LLC",169,50 - 200,Real Estate,100%,2023-05-14T08:49:39.173Z,33.989567,www.avilare.com,-84.369804,null,10M - 50M,black basta,"[""Google Tag Manager""]",2162,2015
645e70890258339a2523121f,0,Norman S. Wright Climatec,active,null,United States,null,null,Norman S. Wright Climatec Mechanical Equipment,null,50 - 200,Construction,100%,2023-05-14T08:49:42.454Z,null,https://www.nswcla.com,null,null,10M - 50M,black basta,[],2469,1996
645e708a0258339a25231220,0,MARSHALLAMPS,active,"Jim Marshall was the man behind our story. He was The Father of Loud, the founder of Marshall, and nobody did loud better. He developed our iconic tone. A tone that is like no other. It’s one of the reasons we’ve become the world’s most recognised guitar amplification brand.

We’re proud of our rich heritage. But we’re always looking to the future. We constantly reinvest in new techniques and product lines, developing our renowned quality at every level to appeal to everybody that appreciates music.  

We are Marshall. And we live for music. 

Contact us:
Marshall Amplification
Denbigh Road
Milton Keynes
MK1 1DQ
United Kingdom

Tel: 01908 375411
Email: contact@marshallamps.com",United Kingdom,null,"Jim Marshall was the man behind our story. He was The Father of Loud, the founder of Marshall, and nobody did loud better. He developed our iconic tone. A tone that is like no other. It’s one of the reasons we’ve become the world’s most recognised guitar amplification brand.

We’re proud of our rich heritage. But we’re always looking to the future. We constantly reinvest in new techniques and product lines, developing our renowned quality at every level to appeal to everybody that appreciates music.  

We are Marshall. And we live for music. 

Contact us:
Marshall Amplification
Denbigh Road
Milton Keynes
MK1 1DQ
United Kingdom

Tel: 01908 375411
Email: contact@marshallamps.com",Marshall Amplification Plc,103,50 - 200,Computer Hardware,100%,2023-05-14T08:49:42.511Z,null,https://marshall.com,null,null,10M - 50M,black basta,"[""Google Tag Manager""]",2725,1962
645e708b0258339a25231221,0,VORNADO,active,"Vornado Air, LLC | 897 followers on LinkedIn. Experience. Perfect. Comfort. | The Vornado brand began earning the trust of its customer in 1940s by making air circulation products that worked differently, and better. Today, Vornado continues that legacy of trust one innovation at a time.

The same revolutionary thinking that created a superior fan has been poured into every aspect of Vornado's offerings today.",United States,null,"Vornado Air, LLC | 897 followers on LinkedIn. Experience. Perfect. Comfort. | The Vornado brand began earning the trust of its customer in 1940s by making air circulation products that worked differently, and better. Today, Vornado continues that legacy of trust one innovation at a time.

The same revolutionary thinking that created a superior fan has been poured into every aspect of Vornado's offerings today.",Vornado Air LLC,null,null,Computer Hardware,100%,2023-05-14T08:49:42.567Z,37.70857,https://www.vornado.com,-97.13133,35000000,10M - 50M,black basta,"[""Amazon Cloudfront"",""Google Analytics"",""Sukuri/Cloudproxy"",""WooCommerce"",""WordPress""]",2542,1989
645e708c0258339a25231222,0,XLTRAILERS,active,"XL Specialized Trailers is a market-leading manufacturer of heavy haul and specialized trailers for the construction, commercial, agricultural, wind energy, oil and gas, and custom style trailer markets. Founded in 1995, XL has a growing dealer network, a dedicated staff of skilled employees and is an industry leader; offering superior hauling solutions. Every XL trailer is backed with a market leading warranty to assure the ultimate in customer confidence and satisfaction.",United States,null,"XL Specialized Trailers is a market-leading manufacturer of heavy haul and specialized trailers for the construction, commercial, agricultural, wind energy, oil and gas, and custom style trailer markets. Founded in 1995, XL has a growing dealer network, a dedicated staff of skilled employees and is an industry leader; offering superior hauling solutions. Every XL trailer is backed with a market leading warranty to assure the ultimate in customer confidence and satisfaction.","XL Specialized Trailers, Inc.",313,200 - 500,Machinery,100%,2023-05-14T08:49:42.617Z,42.471428,www.xlspecializedtrailer.com,-91.45946,null,50M - 100M,black basta,"[""Google Tag Manager"",""MaxCDN""]",3657,1995
645e708c0258339a25231223,0,SPARTAN Light Metal Products,active,"Spartan Light Metal Products is an industry leader in both aluminum and magnesium custom die castings.

Our Vision...
""The Global Value Leader in Light Metal Technologies - through Engineered Solutions and Competitive Costs""

Our reputation for quality, service and value has made us a valuable partner with a wide range of manufacturers, from automobiles and light trucks to lawn and garden and more.

Our specialty is not just producing high quality castings. We pride ourselves on delivering solutions that meet our customers' needs, each and every time. Our scope of experience includes design, engineering assistance, and strict quality and process control for complex products.",United States,null,"Spartan Light Metal Products is an industry leader in both aluminum and magnesium custom die castings.

Our Vision...
""The Global Value Leader in Light Metal Technologies - through Engineered Solutions and Competitive Costs""

Our reputation for quality, service and value has made us a valuable partner with a wide range of manufacturers, from automobiles and light trucks to lawn and garden and more.

Our specialty is not just producing high quality castings. We pride ourselves on delivering solutions that meet our customers' needs, each and every time. Our scope of experience includes design, engineering assistance, and strict quality and process control for complex products.","SPARTAN LIGHT METAL PRODUCTS, INC",970,"500 - 1,000",Manufacturing,0%,2023-05-14T08:49:42.652Z,38.553608,spartanlmp.com,-90.41631,null,100M - 200M,black basta,"[""WooCommerce"",""WordPress""]",1040,1961
645e708d0258339a25231224,3,Macomb Group,active,"The Macomb Group is a leading wholesale distributor of pipe, valves, and fittings (PVF), with 18 locations in Michigan, Kentucky, Indiana, North Carolina, South Carolina, Ohio and Tennessee. We rank in the ""Top 20"" nationally as a distributor of PVF, and are a leading PVF participant in our geographic market. We service a diverse mix of end markets, including automotive, food and beverage, general manufacturing, hospitals, schools and universities, pharmaceuticals, utilities, power plants, steel, pulp and paper, refineries and general industry.

Our focus is finding alternate means and products for our customers to save money, conserve energy, and become more efficient.  We are your one-stop source for PVF, plumbing, hydronics, instrumentation, actuated valves, boilers and heaters, fire protection and waste water needs.",United States,null,"The Macomb Group is a leading wholesale distributor of pipe, valves, and fittings (PVF), with 18 locations in Michigan, Kentucky, Indiana, North Carolina, South Carolina, Ohio and Tennessee. We rank in the ""Top 20"" nationally as a distributor of PVF, and are a leading PVF participant in our geographic market. We service a diverse mix of end markets, including automotive, food and beverage, general manufacturing, hospitals, schools and universities, pharmaceuticals, utilities, power plants, steel, pulp and paper, refineries and general industry.

Our focus is finding alternate means and products for our customers to save money, conserve energy, and become more efficient.  We are your one-stop source for PVF, plumbing, hydronics, instrumentation, actuated valves, boilers and heaters, fire protection and waste water needs.","The Macomb Group, Inc.",495,200 - 500,Wholesale,100%,2023-05-14T08:49:42.723Z,42.550793,https://www.macombgroup.com,-83.04145,null,50M - 100M,black basta,"[""Google Tag Manager""]",4210,1977
645e708e0258339a25231225,0,Alessi,active,"Alessi is a family business established in 1921 in Omegna, by the Lake Orta side, in Northern Italy. Started as a workshop for the manufacturing of brass and German silver sheets, in its almost centuries-old history Alessi has evolved into being recognized as one of the ""Italian Design Factories"", able to apply the abilities it achieved in this field to several product typologies. Alessi, an internationally oriented and change ready company, has at the same time deep roots into the cultural traditions of its territory, towards which it feels consciously obliged. Still today, in fact, Alessi is a byword for machine-aided handicraft. 

Our mission is to translate into the industrial production our talent in Design Excellence, that is the pursuance of cultural, aesthetic, executive and functional qualities. Our commitment is to work constantly onto a boundary line, in balance between the most advanced expressions of the international creativity and people's wishes, their need for Art and Poetry.",Italy,null,"Alessi is a family business established in 1921 in Omegna, by the Lake Orta side, in Northern Italy. Started as a workshop for the manufacturing of brass and German silver sheets, in its almost centuries-old history Alessi has evolved into being recognized as one of the ""Italian Design Factories"", able to apply the abilities it achieved in this field to several product typologies. Alessi, an internationally oriented and change ready company, has at the same time deep roots into the cultural traditions of its territory, towards which it feels consciously obliged. Still today, in fact, Alessi is a byword for machine-aided handicraft. 

Our mission is to translate into the industrial production our talent in Design Excellence, that is the pursuance of cultural, aesthetic, executive and functional qualities. Our commitment is to work constantly onto a boundary line, in balance between the most advanced expressions of the international creativity and people's wishes, their need for Art and Poetry.",Alessi S.p.A.,253,200 - 500,Design,100%,2023-05-14T08:49:42.780Z,null,https://www.alessi.com,null,null,10M - 50M,black basta,"[""CloudFlare"",""Google Analytics"",""Google DoubleClick"",""Google Tag Manager"",""Shopify""]",1234,1921
645e708f0258339a25231226,0,NOVATI,active,"UKWSL continues its rapid expansion in the UK waste, recycling and resource management market and has today announced the acquisition of 707 Ltd trading as “707...",United Kingdom,null,"UKWSL continues its rapid expansion in the UK waste, recycling and resource management market and has today announced the acquisition of 707 Ltd trading as “707...",707 Resource Management,null,10 - 50,Environmental Services,100%,2023-05-14T08:49:42.829Z,53.801279,https://novati.co.uk,-1.548567,null,1M - 10M,black basta,"[""CloudFlare"",""Google Tag Manager"",""Gravatar"",""WordPress""]",4427,2008
645e70900258339a25231227,0,Newly Weds Foods,active,"Producer of premium batters, breadings, coatings, spices and seasonings to the processed food industry.",United Kingdom,null,"Producer of premium batters, breadings, coatings, spices and seasonings to the processed food industry.",Newly Weds Foods Limited,null,null,Food Production,100%,2023-05-14T08:49:42.886Z,null,https://newlywedsfoods.co.uk,null,null,null,black basta,"[""Google Analytics"",""WordPress""]",4231,1942
645e70900258339a25231228,0,Mettis Aerospace,active,"At Mettis Aerospace, we design and manufacture precision forged and machined components in our fully integrated facility in the heart of the UK.

Our vision is not only to be the best at what we do but to continually set new standards in the industry by investing and innovating. That’s why we have been pioneers in our industry for over seventy years.

We are the forge of the future, today.

We have vertically integrated centres of competence, from design and engineering to finishing and testing, that work together and innovate to deliver excellence. 

We are renowned for our quality, in particular, and work to some of the most exacting standards in the world. We have AS9100 accreditation, NADCAP approval as well as extensive customer approvals.

We’re focused on delivering value for our customers, driving high levels of performance and eliminating waste at every opportunity. We could give you the edge on your current and next generation programmes.",United Kingdom,null,"At Mettis Aerospace, we design and manufacture precision forged and machined components in our fully integrated facility in the heart of the UK.

Our vision is not only to be the best at what we do but to continually set new standards in the industry by investing and innovating. That’s why we have been pioneers in our industry for over seventy years.

We are the forge of the future, today.

We have vertically integrated centres of competence, from design and engineering to finishing and testing, that work together and innovate to deliver excellence. 

We are renowned for our quality, in particular, and work to some of the most exacting standards in the world. We have AS9100 accreditation, NADCAP approval as well as extensive customer approvals.

We’re focused on delivering value for our customers, driving high levels of performance and eliminating waste at every opportunity. We could give you the edge on your current and next generation programmes.",Mettis Group,166,50 - 200,Aviation & Aerospace,100%,2023-05-14T08:49:42.940Z,null,https://www.mettisgroup.com,null,null,10M - 50M,black basta,"[""CloudFlare"",""Google Analytics"",""WordPress""]",3964,1998
